score,text
393.39011879578214,The lawyer for the Whistleblower takes away all credibility from this big Impeachment Scam It should be ended and the Whistleblower his lawyer and Corrupt politician Schiff should be investigared for fraud
510.1851067105974,So with one Rally by me at the end of the campaign I lift the poll numbers of Kentucky Governor Matt Bevin by 19 points he just misses every other Republican in the Commonwealth wins big and the Fake News blames me for a bad night OK By the way Mississippi won everything
427.8755799760349,Will be meeting with representatives of the Vaping industry together with medical professionals and individual state representatives to come up with an acceptable solution to the Vaping and Ecigarette dilemma Childrens health amp safety together with jobs will be a focus
42.514596032494886,HAPPY VETERANS DAY
228.49887016292513,RT GOPChairwoman While Democrats are focused on smearing realDonaldTrump Republicans are focused on confirming more conservative judges
239.60727464331285,RT RepDougCollins Rep Swalwell claims for the most part witnesses have not been coordinatingFor the most part What about the
227.953593877146,RT JimJordan Republicans have requested a list of witnesses for the impeachment hearings alphabetical orderDevon ArcherHunter Bi
373.3408489005107,A great new book just out The Plot Against the President The True Story Of How Congressman Devin Nunes Uncovered the Biggest Political Scandal In US History Shows very bad and corrupt people on the other side Check it out 
520.9880910176581,If Iran is able to turn over to the US kidnapped former FBI Agent Robert A Levinson who has been missing in Iran for 12 years it would be a very positive step At the same time upon information amp belief Iran is amp has been enriching uranium THAT WOULD BE A VERY BAD STEP
302.06379861568183,RT realDonaldTrump Just finished reading my son Donalds just out new book Triggered It is really good He along with many of us wa
274.03362339523454,RT WhiteHouse With President realDonaldTrump's signature on the National POWMIA Act the POW/MIA flag will now be flown with the Americ
257.6533417002816,RT RepLeeZeldin The whistleblower amp all of his supposed sources should testify amp answer GOP questions Schiff blocking this would signa
282.348889997958,RT RepMarkMeadows If Chairman Adam Schiff and Democrats are denying GOP impeachment witnesses to prevent a sham process theyre certai
302.97419315833014,RT RepLeeZeldin The Dems arent just ripping our country in half w/this impeachment charade theyre also willingly setting fire to our a
434.30923519208386,NikkiHaley is out with a new book With All Due Respect this week Make sure you order your copy today or stop by one of her book tour stops to get a copy and say hello Good luck Nikki 
492.4640322916641,The call to the Ukrainian President was PERFECT Read the Transcript There was NOTHING said that was in any way wrong Republicans dont be led into the fools trap of saying it was not perfect but is not impeachable No it is much stronger than that NOTHING WAS DONE WRONG
481.67441994574347,Theres nothing there Im trying to let the House know that theyre dividing America for no good reason Weve got a lot of things we should be doing like lowering drug costs amp getting a trade deal with Mexico and Canada LindseyGrahamSC  The Do Nothing Dems have gone crazy
462.28435532756185,Corrupt politician Adam Schiff wants people from the White House to testify in his and Pelosis disgraceful Witch Hunt yet he will not allow a White House lawyer nor will he allow ANY of our requested witnesses This is a first in due process and Congressional history
254.14171478121807,RT USMC HappyBirthdayMarinesToday we celebrate our heritage and honor the sacrifices of those who fought before us 
332.03746637248696,ABC is as bad as the rest of them Journalistic standards are nonexistent today The press is so dishonest that we no longer have Freedom of the Press 
268.4343957151879,RT DeptofDefense Happy 244th birthday  to the most powerful fighting force on the planet the USMCHappyBirthdayMarines 
249.14537117213774,RT TVNewsHQ WATCH JesseBWatters on Epstein Watters World is calling for an independent investigation into ABC News The media wants
52.09762455035086,Make America Great Again 
302.06379861568183,RT realDonaldTrump Just finished reading my son Donalds just out new book Triggered It is really good He along with many of us wa
67.27443999709193,Such an amazing game amp place 
128.9744649634176,RT GreggJarrett Concerns Opinions and Hearsay Are Not Evidence 
186.92330488124415,RT GreggJarrett Heres Why The Justice Department Must Investigate Joe Bidens Quid Pro Quo 
140.66133582661595,RT GreggJarrett President Trump To Kick Off NYC 100th Veterans Day Parade 
277.46565672577526,RT GreggJarrett There is no whistleblower statute that permits an unelected and inferior federal employee to blow the whistle on the pres
266.370440498198,RT GreggJarrett Gregg unravels the coordinated premeditated plot to impeach realDonaldTrump WitchHunt 
171.75809277963575,RT GreggJarrett The Whistleblowers Right to Anonymity is a Myth 
131.71122512545898,RT GreggJarrett Adam Schiff Sits on a Throne of Lies 
201.7671357856835,RT GreggJarrett Gregg Jarrett Unravels the Coordinated Premeditated Plot to Impeach Trump 
244.72109640640048,RT AndrewPollackFL A couple people boo President Trump at the Nationals game in DCMedia BREAKING NEWSThe entire stadium cheering fo
250.21350944950038,RT realDonaldTrump But the Witch Hunt continues After 3 years of relentless attacks against the Republican Party amp me the Do Nothing De
79.84565365985974,RT realDonaldTrump PRESIDENTIAL HARASSMENT
248.16325911951736,RT realDonaldTrump Whatever happened to the socalled informer to Whistleblower 1 Seems to have disappeared after I released the
281.5779811110806,RT realDonaldTrump I recommend that Nervous Nancy Pelosi who backed up Schiffs lie Shifty Adam Schiff Sleepy Joe Biden the Whistleb
251.37951063379327,He is not a Whistleblower He is a deepstater Let the President do the job he was elected to do JudgeJeanine
44.41240591933269,Such GREAT people 
251.33977052827592,RT GOPChairwoman We know Adam Schiff coordinated with the whistleblower then lied about it But now we have learned ANOTHER Democrat s
228.94175330990103,RT GOP The Trump Campaign just launched Veterans for Trump  realDonaldTrump is delivering for veteransSigned Veterans Accountabi
324.32013338845826,RT GOPChairwoman Must read oped by RepMikeRogersAL RepAdrianSmith RepWalberg RepAnnWagner RepRossSpano amp RepDanBishop Demo
266.09435173090463,RT GOPChairwoman Kamala taking a page out of Hillarys book2020 Democrats want to destroy millions of American jobs in the fossil fuel
261.13429786901264,RT GOPChairwoman If Adam Schiff blocks these witness from testifying it will be further proof that this is a partisan political vendetta
259.9200859925472,RT GOPChairwoman Things Democrats did this week Sham impeachment proceedingsThings they didnt Ratify USMCA fund the troops lower
237.26472392385395,RT ericbolling Great day great game  great reception for FLOTUS and realDonaldTrump The south knows whats what 
306.8422826448998,RT marklevinshow Tomorrow night at my new time 8 pm eastern on Fox my one hour interview with Don Jr  Please dont miss it on Life Li
29.270854601427203,Great 
182.53166251078184,Thank you Andrew Meadow was watching and is so proud of her great father and family
49.32027694978499,Thank you Terrence 
290.5289698464615,RT SteveScalise Schiff said wed hear from the whistleblowerBut when collusion between the whistleblower amp Schiffs staff was revealed
179.5394316085413,RT UAAthletics Welcome to BryantDenny Stadium POTUS and FLOTUS  RollTide 
250.73170544173695,RT RealKyleMorris Alabama and LSU fans welcome President realDonaldTrump and First Lady Melania Trump to Tuscaloosa Alabama  
91.65743019374669,But the Fake News will never show this Thank you 
241.9082485947164,RT RealKyleMorris Alabama loves President realDonaldTrump This is what the fake news media wont show you MAGA 
113.82495561719452,Thank you to LSU and Alabama for a great game
28.15051320862519,Totally 
267.9024681107731,RT RepDevinNunes We learn from the press today that Chm Schiff had prior knowledge and involvement in the WB complaint He withheld this
279.3678170455123,RT DonaldJTrumpJr The person who planted fake evidence shouldn't be the one ruling on the admissibility of fake evidence Ratcliffe sai
64.1269315413562,RT RepRatcliffe smart guy 
257.23574538337874,RT ChadPergram GOP TX Rep Ratcliffe to Taylor And to your knowledge nobody in the Ukrainian Government was aware of the holdTaylor T
113.79212093995972,A terrible lie How can she do such a thing 
63.03922491423677,Thank you Lee and David 
139.5640297917889,95 Approval Rating in the Republican Party Thank you MAGA KAG2020
335.9059659258151,Whatever happened to the socalled informer to Whistleblower 1 Seems to have disappeared after I released the Transcript of the call Shouldnt he be on the list to testify Witch Hunt
504.82605811214074,I recommend that Nervous Nancy Pelosi who backed up Schiffs lie Shifty Adam Schiff Sleepy Joe Biden the Whistleblower who miraculously disappeared after I released the transcript of the call the 2nd Whistleblower who also disappeared amp the IG be part of the list
34.360396907531715,PRESIDENTIAL HARASSMENT
268.404596120291,But the Witch Hunt continues After 3 years of relentless attacks against the Republican Party amp me the Do Nothing Dems are losers for America 
141.20099180764717,Bringing the word Nationalism back into the mainstream  great job by Rich Lowry Very important book 
403.4133239548924,Just finished reading my son Donalds just out new book Triggered It is really good He along with many of us was very unfairly treated But we all fight back and we always win
279.286173047715,RT AmbJohnBolton As we reflect this week on the horrific 9/11 attack its important to remember how far weve come in combatting radical
267.2048822834205,RT trishregan Coup has started Those were the words of the socalled whistleblowers attorney TWOANDAHALF YEARS before the cal
278.1764328821904,RT Varneyco STU As we start the new week look beneath the impeachment headlines and you'll see a full employment economy that's muc
236.02631963906094,RT Varneyco STU Voters everywhere have been rejecting costly climate dreams NaturalGas ClimateChange Fracking MyTake VarneyCo ht
217.6517477094846,RT Varneyco STU Look what we have now A growing economy full employment rapidly rising wages stockmarket record highs How do y
280.4294481907577,RT Varneyco STU The democrats know they can't remove realDonaldTrump  from office but they'll go ahead with the impeachment process
48.949714456322745,We will win big 
28.44561568380684,True 
245.33916113714713,RT Varneyco STU The democrats are losing on policy losing on prosperity and their socialist front runners are being attacked by thei
270.28801747224054,RT cvpayne All three major equity indices finished higher and at new alltime highs all while there are 360 billion in tariffs current o
262.1119698438685,RT RepLeeZeldin Volker confirmed to me during his interview that in no way shape or form was there any quid pro quo whatsoever 
319.1096826275143,RT RepLeeZeldin VP Pence traveled to Warsaw to communicate 2 points to Zelensky on 9/1 at POTUS' direction Here Taylor agrees w/me that
279.048387466903,RT RepLeeZeldin This evidence would be thrown out of court so quickly for all of the right reasons Here Taylor concedes to me that his
302.888279939614,RT RepLeeZeldin The Dems/media are desperately relying on Taylor as their star witness to show there was an impeachable offense of quid p
280.3323475983867,RT RepLeeZeldin The George Kent transcript was just released amp once again theres ZERO 1st hand info of US  to Ukraine being linked to s
256.3869389113793,RT ChadPergram Zeldin to Kent Do you have any firsthand knowledge of United States aid to Ukraine ever being connected to the opening of
246.85020360009634,RT RepLeeZeldin It appears Ambassador Yovanovitch did not accurately answer this question I asked her during her impeachment inquiry de
266.575403376919,RT USAmbIsrael 24 yrs ago today the Jerusalem Embassy Act became law It recognized Jerusalem as the undivided capital of Israel amp requi
290.2090552653898,RT RepLeeZeldin Here's Rush Limbaugh weighing in on some of my deposition exchanges with Bill Taylor from Taylors transcript just releas
293.72317312843285,RT RepLeeZeldin Real Cracker Jack reporting here What actually happened in the room is Adam Schiff made up a new rule that day that NOTH
284.86267134038036,RT RogerMarshallMD A total and complete circus Just petty politicians trying to undo realDonaldTrump's victoryNow if only the ringl
259.30523760738714,RT RepAndyBiggsAZ There are probably a myriad of additional reasons that Democrats have been focusing on impeachment but none of them is
263.16028281260924,RT Scavino45 On Thursday 11/7/2019 the President signed into lawS 693 the National POW/MIA Flag Act which honors service member
215.7331859812522,RT BobEwashington Jesse Watters nails Joe Bite Me and John Kerry in one MonologueTheFive 
221.13314481899414,RT Mediaite Fox News Jesse Watters Impeachment Boring So Far Not a Sexy Scandal Americans Dont Care About Ukraine
219.85324843802,RT JesseBWatters TOMORROW I hit the streets for another epic Man On The Street Interview What does Americans know about Veterans Day D
286.2869036612816,RT realDonaldTrump I will be announcing the winners of the MAGACHALLENGE and inviting them to the WhiteHouse to meet with me and perfor
95.76587860013504,Good luck Vince this will be great 
68.35264097383954,RT realDonaldTrump 
291.9276707765129,RT IvankaTrump An impactful day in Morocco where we furthered all 3 pillars of WGDP  Women Prospering in the Workforce  Women
471.3143407989093,Fake News is reporting that I am talking to Mark Burnett about doing a big show perhaps The Apprentice after the presidency which I would assume they mean in 5 years This is not true never had such a conversation dont even have time to think about it False reporting
95.15135621553159,RT realDonaldTrump THANK YOU MAGA 
192.15395338936833,Mark Levin blasts Adam Schiff claims 'the law is on the president's side' on Ukraine 
250.32319827112593,RT HomelandGOP Democrats are so obsessed with impeaching President Trump that they're doing nothing to fix real problems Americans care a
269.8887921254231,RT RepDougCollins Nadler says he is only concerned about the appearance of an open mind admitting this impeachment process is prebake
249.81514294839812,RT JimJordan The Whistleblowers lawyer called for a coup almost as soon as President Trump took officeAll the more reason why we
246.04698680838123,RT JimJordan Republicans only have til Saturday to request witnesses for ALL open hearingsRepAdamSchiff decides WHICH witnesses tes
245.36324609889198,RT TrumpWarRoom Democrats want to invest in green global projects I want to invest in Black American communities  realDonaldTrump 
235.6323424374167,RT TrumpWarRoom We created 9000 opportunity zones8 million AfricanAmericans live in opportunity zones yet every Democrat voted aga
251.38612104371836,RT GOP As the Black Voices for Trump coalition launches TODAY in Atlanta remember that with realDonaldTrump as President Over 12 mi
249.01867903006297,I will be announcing the winners of the MAGACHALLENGE and inviting them to the WhiteHouse to meet with me and perform Good luck 
68.07389357025251,STATEMENT FROM PRESIDENT DONALD J TRUMP 
91.5768855146812,Stock Market up big today A New Record Enjoy
333.6178951378464,The Radical Left Dems and LameStream Media are just trying to make it hard for Republicans and me to win in 2020 The new Impeachment Hoax is already turning against them
452.848276725539,The Amazon Washington Post and three lowlife reporters Matt Zapotosky Josh Dawsey and Carol Leonnig wrote another Fake News story without any sources pure fiction about Bill Barr amp myself We both deny this story which they knew before they wrote it A garbage newspaper
49.46471742313485,THANK YOU MAGA 
525.5426126382524,It was just explained to me that for next weeks Fake Hearing trial in the House as they interview Never Trumpers and others I get NO LAWYER amp NO DUE PROCESS It is a Pelosi Schiff Scam against the Republican Party and me This Witch Hunt should not be allowed to proceed
255.77366759848059,What did Hunter Biden do for the money SenJohnKennedy  A very good question He and Sleepy Joe must testify
310.1607377416826,Based on the information released last night about the Fake Whistleblowers attorney the Impeachment Hoax should be ended IMMEDIATELY There is no case except against the other side
44.829756993314426,Read the Transcript
252.93850122009005,The degenerate Washington Post MADE UP the story about me asking Bill Barr to hold a news conference Never happened and there were no sources
467.28508501389365,Bill Barr did not decline my request to talk about Ukraine The story was a Fake Washington Post con job with an anonymous source that doesnt exist Just read the Transcript The Justice Department already ruled that the call was good We dont have freedom of the press
422.6821368815065,Just returned to the WhiteHouse after a great evening in Monroe Louisiana with a massive turnout of Great American Patriots With early voting underway until Sat find your polling location below amp go vote for your next LAgov EddieRispone GeauxVote
335.9574456893387,RT LAGOP There were two VERY different events in Monroe todayGeauxVote FireJBE LAgov LeadRight KAG MAGA StopTheCoup TeamTrum
277.49391169242125,RT DanScavino Check out the overflow crowd for tonights TrumpRally in Monroe Louisiana Early voting is underway Dont forget to get
283.7324237994664,The LameStream Media which is The Enemy of the People is working overtime with made up stories in order to drive dissension and distrust
458.5658141274707,The story in the Amazon Washington Post of course picked up by Fake News CNN saying President Trump asked for AG Barr to host a news conference clearing him on Ukraine is totally untrue and just another FAKE NEWS story with anonymous sources that dont exist
381.09584376135825,Years ago when Media was legitimate people known as Fact Checkers would always call to check and see if a story was accurate Nowadays they dont use Fact Checkers anymore they just write whatever they want
338.13908045978997,LOUISIANA Early voting is underway until Saturday its time to get out and VOTE to REPLACE Radical Liberal Democrat John Bel Edwards with a great new REPUBLICAN Governor EddieRispone GeauxVotePOLL FINDER 
194.47518582512663,RT aldotcom The Alabama SGA warns groups Protest Trump during the LSU game and risk losing your reserved seating 
266.75277739761356,A great evening last night in Kentucky and Mississippi for the Republican Party with 13 BIG WINS including a Governorship in Mississippi Congratulations to everyone 
268.5780522107418,RT RepDougCollins Heres Ambassador Taylor testifying that Ukraine was not aware of a hold on military aid until the end of August over
278.06914859787156,RT realDonaldTrump Stock Markets all three hit another ALL TIME amp HISTORIC HIGH yesterday You are sooo lucky to have me as your Presid
358.9752775195339,Thanks to many of you here today my Administration and Republicans in Congress have now confirmed 157 FEDERAL JUDGES who will uphold our Constitution AS WRITTEN a profoundly historic milestone and a truly momentous achievement 
381.0325867999358,Also talked about their Border with Syria the eradication of terrorism the ending of hostilities with the Kurds and many other topics Look forward to seeing President Erdogan next Wednesday November 13th at the WhiteHouse
394.1053984009872,Just had a very good call with President RTErdogan of Turkey He informed me that they have captured numerous ISIS fighters that were reported to have escaped during the conflict  including a wife and sister of terrorist killer al Baghdadi
449.7990872203847,Just had a meeting with top representatives from Egypt Ethiopia and Sudan to help solve their long running dispute on the Grand Ethiopian Renaissance Dam one of the largest in the world currently being built The meeting went well and discussions will continue during the day 
282.9582039976105,Stock Markets all three hit another ALL TIME amp HISTORIC HIGH yesterday You are sooo lucky to have me as your President just kidding Spend your money well
404.584811781754,Thank you to Kurt Volker US Envoy to Ukraine who said in his Congressional Testimony just released You asked what conversations did I have about that quid pro quo et cetra NONE because I didnt know there was a quid pro quo  Witch Hunt
502.01311269364186,Based on the things Ive seen the Democrats have no case or a weak case at best I dont think there are or will be well founded articles of Impeachment here Robert Wray respected former prosecutor It is a phony scam by the Do Nothing Dems foxandfriends
185.90328702118615,Based on the Kentucky results Mitch McConnell senatemajldr will win BIG in Kentucky next year
249.1234282209502,RT GOPChairwoman No one energizes our base like realDonaldTrumpIn Kentucky the governor was down 17 points President Trump helped
42.2199045807375,Great going Tate 
392.1518235113389,Our big Kentucky Rally on Monday night had a massive impact on all of the races The increase in Governors race was at least 15 points and maybe 20 Will be in Louisiana for EddieRispone on Wednesday night Big Rally
104.5941082301068,A lot of winning in Kentucky Check out the numbers 
316.7261304048023,Congratulations to tatereeves on winning Governor of the Great State of Mississippi Our big Rally on Friday night moved the numbers from a tie to a big WIN Great reaction under pressure Tate
445.1093501957971,ElectionNight  Won 5 out of 6 elections in Kentucky including 5 great candidates that I spoke for and introduced last night MattBevin picked up at least 15 points in last days but perhaps not enough Fake News will blame Trump Winning in Mississippi Governor race
135.9008637939079,RT thehill Florida county commission cites Trump in denying library New York Times subscription 
143.1120108247842,RT TBTimes Why the heck would we spend money on something like that
212.08447567395072,RT OrlandoWeekly Florida county denies library subscriptions to the New York Times because it's 'fake news'
272.2863495720938,RT CBSEveningNews Officials in Citrus County Fla deny public library's request for digital New York Times subscription citing Pres T
76.58003789702627,Great going Daniel proud of you 
95.78132208670658,95 Approval Rating in the Republican Party Thank you 
461.45029746793244,KENTUCKY KYGov  Get out today and VOTE for MattBevin and the entire Republican ticket  MISSISSIPPI MSGov  Get out today and VOTE for TateReeves and the entire Republican ticketPolls are open for a few more hours find your location below 
166.08207016401462,Thank you so much CLUB 45 You are truly Great Americans See you in Florida 
178.64001802839005,RT Club45USA Club 45 on NBC Today Show Showing our strong support for the President DanScavino 
370.82371734932684,KENTUCKY  Get out today and VOTE for MattBevin and the entire Republican ticket  MISSISSIPPI  Get out today and VOTE for TateReeves and the entire Republican ticket VoteOnNov5 ElectionDay Find your polling location below
305.8153004670686,RT GOPChairwoman If you want to defeat the radical left and KeepAmericaGreat then GET OUT AND VOTE today So many strong conservative
157.2067636643356,A very good start Please all work hard to get a final deal 
459.186371964559,So sad to see what is happening in New York where Governor Cuomo amp  Mayor DeBlasio are letting out 900 Criminals some hardened amp bad onto the sidewalks of our rapidly declining because of them city The Radical Left Dems are killing our cities NYPD Commissioner is resigning
58.54295750829414,FIND YOUR POLLING LOCATION HERE 
466.56196913198085,So sad to see what is happening in New York where Governor Cuomo and Mayor DeBlasio are letting out 900 Criminals some hardened and bad onto the sidewalks of our rapidly declining because of them city The Radical Left Dems are killing our cities NYPD Chief is resigning
406.98369342300686,This is the time for Mexico with the help of the United States to wage WAR on the drug cartels and wipe them off the face of the earth We merely await a call from your great new president
494.66898916605254,monsters the United States stands ready willing amp able to get involved and do the job quickly and effectively The great new President of Mexico has made this a big issue but the cartels have become so large and powerful that you sometimes need an army to defeat an army
435.22486895128407,A wonderful family and friends from Utah got caught between two vicious drug cartels who were shooting at each other with the result being many great American people killed including young children and some missing If Mexico needs or requests help in cleaning out these
175.3993450623746,The Impeachment Hoax has fired up voters in Kentucky Mississippi and Louisiana foxandfriends
305.4345149275682,Fantastic being in the Great State of Kentucky last night Vote for Matt Bevin NOW MattBevin  One of Best Governors in US He will never let you down
283.6213693904895,RT realDonaldTrump I hope everyone in the Great State of Virginia will get out and VOTE on Tuesday in all of the local and state election
250.17405558518817,RT realDonaldTrump Virginia has the best Unemployment and Economic numbers in the history of the State If the Democrats get in those nu
225.465000295717,RT realDonaldTrump Great Republican Geary Higgins has my complete and total Endorsement for Virginia Senate 13th District He is strong
264.3490475276401,RT realDonaldTrump Louisiana get out and Vote Early for EddieRispone as your next Governor Lower Taxes and car insurance Will protect
256.55162820673655,RT realDonaldTrump The Whistleblower gave false information amp dealt with corrupt politician Schiff He must be brought forward to testify
143.73158715782324,RT realDonaldTrump 95 Approval Rating in the Republican Party Thank you
259.3609225316508,RT realDonaldTrump AllTime High for Stock Market and all the Fake News wants to talk about is the Impeachment Hoax
298.2502131898672,RT realDonaldTrump My son DonaldJTrumpJr is coming out with a new book Triggered How the Left Thrives on Hate and Wants to Silence U
268.7317635754569,RT realDonaldTrump Virginia with all of the massive amount of defense and other work I brought to you and with everything planned go o
110.93250375317007,RT atrupar Zimmerman presents Trump with a customized Nationals jersey 
275.03794201404696,RT ElizLanders What an unbelievable honor this is what you dream about Ryan Zimmerman says at the White House and goes on to thank
145.3919182962444,RT WhiteHouse Ryan Zimmerman presented President realDonaldTrump with a 45 Nationals jersey  
230.77735045576492,RT ABC I love you all Thank you Mr President Washington Nationals catcher Kurt Suzuki says putting on a Make America Great Again h
253.77808701382716,RT Varneyco STU None of this will change The impeachment drive and the secret hearings will continue but the contempt the elites hav
161.88497615282853,The Do Nothing Dems have gone Radical Left Crazy The cant get anything done 
287.8686380178846,RT Varneyco STU It's crunch time The angry left has taken over the TheDemocrats party and the socialists have taken over the preside
270.12247695047256,RT Varneyco STU Impeachment is all viscous politics It will fail and voters won't forget ImpeachmentHearings Politics Markets M
273.07647009265014,RT Varneyco STU Throw in strong profits tradedeals and more economicgrowth still to come and you can see why we have record highs
489.9708194592834,Virginia with all of the massive amount of defense and other work I brought to you and with everything planned go out and vote Republican today I know the Dems are saying that they have your vote locked up but that would mean a long slide down VOTE REPUBLICAN TODAY
212.24179102257466,RT TrumpWarRoom We support protect and defend the ConstitutionWe stand with the incredible heroes and warriors of law enforcement
283.4545989347808,RT TrumpWarRoom So today we just hit the highest number in the history of the stock market  That's for everybody Your 401k's ho
244.40172933866927,RT TrumpWarRoom American special forces gave the world's number one terrorist a oneway ticket to hell  President Trump speaks in L
264.4135002256849,RT TrumpWarRoom The American people are fed up with Democrat lies hoaxes slander The Democrats' outrageous conduct has created an ang
254.26708640824197,Vote for Sean Spicer on Dancing with the Stars He is a great and very loyal guy who is working very hard MAGA 
261.98680146009906,RT realDonaldTrump THANK YOU Lexington Kentucky Get out tomorrow and VOTE for Governor MattBevin and the entire Republican ticket Ame
336.70499992592846,THANK YOU Lexington Kentucky Get out tomorrow and VOTE for Governor MattBevin and the entire Republican ticket America is thriving like never before  and the BEST IS YET TO COME 
102.55866751163178,Congratulations to the Washington Nationals 2019 World Series Champions 
432.18307498618594,My son DonaldJTrumpJr is coming out with a new book Triggered How the Left Thrives on Hate and Wants to Silence Us  available tomorrow November 5th A great new book that I highly recommend for ALL to read Go order it today
207.8622302288331,AllTime High for Stock Market and all the Fake News wants to talk about is the Impeachment Hoax
44.829756993314426,Read the Transcript
492.64043900611574,Big Rally in Kentucky TONIGHT for a man who has worked really hard amp done a GREAT job Gov MattBevin Kentucky is having the best economic year ever under Matts leadership He is a fantastic guy who loves our Military our Vets and our 2A Vote Tuesday 
204.65122130162447,I dont like him using my name to build his consulting company or whatever Please advise his clients and Administration officials accordingly
481.4215989966308,Many people say they know me claiming to be best friends and really close etc when I dont know these people at all This happens I suppose to all who become President With that being stated I dont know to the best of my knowledge a man named Michael Esposito
98.242485160119,Stock Market hits RECORD HIGH Spend your money well
452.333698066096,There is no Whistleblower There is someone with an agenda against Donald Trump What he was blowing the whistle on didnt happen We have the transcript of the call This is all a farce and no Republican should forget that dbongino foxandfriends
95.78132208670658,95 Approval Rating in the Republican Party Thank you
443.91443928621686,The Whistleblower gave false information amp dealt with corrupt politician Schiff He must be brought forward to testify Written answers not acceptable Where is the 2nd Whistleblower He disappeared after I released the transcript Does he even exist Where is the informant Con
465.22424101071846,What I said on the phone call with the Ukrainian President is perfectly stated There is no reason to call witnesses to analyze my words and meaning This is just another Democrat Hoax that I have had to live with from the day I got elected and before Disgraceful
507.36569057654964,Mark Levin a great lawyer and scholar said last night on his marklevinshow that all you have to do is read the transcript of the call you do not need Never Trumpers or other witnesses to say what it means or says It is plainly and very well stated for all to see Witch Hunt
173.16730254590698,Great But how do you know it was a mistweet May be something with deep meaning 
48.38601394484052,RT IranIntlAr        
237.86038463440514,RT arabnews BREAKING Dozens of Iraqi demonstrators have stormed the Iranian consulate in Karbala lowering the flag and burning part o
458.8223855611238,Louisiana get out and Vote Early for EddieRispone as your next Governor Lower Taxes and car insurance Will protect your 2nd Amendment John Bel Edwards is always fighting our MAGA Agenda Wants to raise your taxes and car insurance to the sky Vote for Republican Eddie R
298.45916051706973,RT JudgeJeanine The democrats are tearing this country apart They are wusses wimps and weasels They dont have the chutzpah to face Do
270.5578875407526,RT JudgeJeanine Check out my interview with SteveScalise on the Democrats' impeachment witchhunt and their sovietstyle process to th
442.758227946132,Great Republican Geary Higgins has my complete and total Endorsement for Virginia Senate 13th District He is strong on Crime the Border our Military Cutting Taxes and protecting your 2nd Amendment Dem John Bell will take your guns amp raise your taxes Vote for Geary Higgins
538.4328014713884,marklevinshow Mark Levin We ought to talk about the substance of this phone call We have the call I dont know what we need witnesses for Cant we read English Do I need a Whistleblower to tell me what Im reading Do I need a Lt C to tell me NO So plain and simple
152.13196263680274,RT marklevinshow Morrison testimony backfires on Schiff and the radical Democrats 
218.14735934267364,RT marklevinshow The walking dead the House Democrats who lied to voters in Trump districts in 2018 to get elected 
211.11277131631022,RT marklevinshow Elizabeth Warren would destroy jobs and the middle class  If elected she must be impeached 
175.5182132601919,RT marklevinshow Under Trump black unemployment is lowest in history  No doubt Democrats will shout racism 
71.13534575072508,RT marklevinshow Rats nest 
318.3827203393293,RT marklevinshow Obama NSC holdovers  the socalled whistleblower and the two Schiff staffers  must be part of the 2016related crimina
254.3410946616205,RT SenToddYoung ICYMI Student debt is one of the biggest issues facing Americans from all states across the United States Yesterday I
34.58110863930663,Good point 
49.95812824351231,We wont Steve 
197.29868116817065,RT JimJordan Rep Jim Jordan on House impeachment inquiry Democrats are making up the rules as they go
328.1890873185906,RT SteveScalise Dems are using impeachment as a political tactic to damage realDonaldTrump at the ballot box That's a disgusting abuse
57.294574441678094,Dont miss this show 
298.45916051706973,RT JudgeJeanine The democrats are tearing this country apart They are wusses wimps and weasels They dont have the chutzpah to face Do
68.35264097383954,RT realDonaldTrump 
531.6644838468101,False stories are being reported that a few Republican Senators are saying that President Trump may have done a quid pro quo but it doesnt matter there is nothing wrong with that it is not an impeachable event Perhaps so but read the transcript there is no quid pro quo
468.87443916129604,should give their own transcripts of the interviews to contrast with Schiffs manipulated propaganda House Republicans must have nothing to do with Shiftys rendition of those interviews He is a proven liar leaker amp freak who is really the one who should be impeached
502.1413507692541,If Shifty Adam Schiff who is a corrupt politician who fraudulently made up what I said on the call is allowed to release transcripts of the Never Trumpers amp others that are amp were interviewed he will change the words that were said to suit the Dems purposes Republicans
306.94746109059184,Virginia has the best Unemployment and Economic numbers in the history of the State If the Democrats get in those numbers will go rapidly in the other direction On Tuesday Vote Republican
512.1372013277087,I hope everyone in the Great State of Virginia will get out and VOTE on Tuesday in all of the local and state elections to send a signal to DC that you want lower taxes a strong Military Border amp 2nd Amendment great healthcare and must take care of our Vets VOTE REPUBLICAN
306.1212143108503,The Fake News Media is working hard so that information about the Whistleblowers identity which may be very bad for them and their Democrat partners never reaches the Public
468.63408222072485,The Democrats are Fixers and they are working overtime to FIX the Impeachment Process in order to hurt the Republican Party and me Nancy Pelosi should instead Fix her broken District and Corrupt Adam should clean up amp manage the California forests which are always burning
35.22879274981353,Fake News 
41.03624414642737,The Angry Majority
411.0564469813888,Many people listened to my phone call with the Ukrainian President while it was being made I never heard any complaints The reason is that it was totally appropriate I say perfect Republicans have never been more unified and my Republican Approval Rating is now 95
469.10109874187907,and FEDERAL CONTRACTOR SPIES stories The finest law enforcement on the planet could not have shown a ROADMAP like that which was produced by you OANN should be VERY proud of this great work I wish more people were seeking the facts and the truth Keep it up
